id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,total_sf,bathrooms,porch_area,condition_1_pos,condition_2_pos,condition_1_neg,condition_2_neg,has_pool,has_fireplace,has_garage,has_basement,garage_and_cars,quality,fireplace_and_qual,liv_area_rms_abvgrnd,condition,salepricelog
1176,533236060,160,FV,24.0,2645,Pave,1,4,4,3,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,4,3,PConc,4.0,3.0,1.0,GLQ,612.0,Unf,0.0,348.0,960.0,GasA,5,1,SBrkr,962,624,0,1586,1.0,0.0,2,1,3,1,4,7,7,0,0.0,Detchd,1999.0,Unf,2.0,480.0,3.0,3.0,3,169,0,0,0,0,0,0,12,2008,WD ,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2546.0,4.0,169,0,0,0,0,0,0,1,1,960.0,512.0,0.0,11102,135.0,12.043553716032399
2773,907135230,20,RL,43.0,13568,Pave,3,4,4,3,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,ALQ,716.0,Unf,0.0,274.0,990.0,GasA,5,1,SBrkr,990,0,0,990,0.0,1.0,1,0,3,1,3,5,7,0,0.0,Attchd,1996.0,Unf,2.0,576.0,3.0,3.0,3,224,0,0,0,0,0,0,7,2006,WD ,156000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980.0,2.0,224,0,0,0,0,0,0,1,1,1152.0,180.0,0.0,4950,135.0,11.957611286231675
2619,535426195,20,RL,47.0,16321,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,4.0,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,3,1,SBrkr,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,7,2,4.0,Attchd,1957.0,RFn,1.0,319.0,3.0,3.0,3,288,258,0,0,0,0,0,12,2006,WD ,207500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3084.0,2.0,546,0,0,0,0,0,1,1,1,319.0,135.0,8.0,9600,162.0,12.24288661865289
1796,528458080,60,FV,72.0,8640,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,GLQ,350.0,Unf,0.0,546.0,896.0,GasA,5,1,SBrkr,896,896,0,1792,0.0,0.0,2,1,3,1,4,8,7,0,0.0,Attchd,2007.0,Fin,2.0,590.0,3.0,3.0,3,184,96,0,0,0,0,0,11,2007,New,255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2688.0,3.0,280,0,0,0,0,0,0,1,1,1180.0,512.0,0.0,14336,135.0,12.449018824140563
1598,923225370,180,RM,21.0,1596,Pave,1,4,4,3,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,4.0,GLQ,437.0,Unf,0.0,25.0,462.0,GasA,3,1,SBrkr,526,462,0,988,1.0,0.0,1,0,1,1,3,4,7,1,1.0,BuiltIn,1973.0,RFn,1.0,297.0,3.0,3.0,3,0,101,0,120,0,0,0,7,2008,WD ,94900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1450.0,2.0,221,0,0,0,0,0,1,1,1,297.0,144.0,1.0,3952,162.0,11.460578984598019
1965,535453150,20,RL,70.0,7315,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,625.0,Unf,0.0,545.0,1170.0,GasA,3,1,SBrkr,1170,0,0,1170,0.0,1.0,1,0,3,1,3,6,7,1,3.0,Attchd,1958.0,RFn,1.0,338.0,3.0,3.0,3,0,0,0,0,225,0,0,3,2007,WD ,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2340.0,2.0,225,0,0,0,0,0,1,1,1,338.0,135.0,3.0,7020,162.0,11.84939770159144
2651,902134060,70,RM,42.0,7614,Pave,1,4,4,2,Norm,Norm,1Fam,2Story,3,5,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,2.0,2.0,Unf,0.0,Unf,0.0,738.0,738.0,GasA,4,1,FuseA,714,662,0,1376,0.0,0.0,1,0,2,1,3,7,7,0,0.0,Detchd,1930.0,Unf,1.0,216.0,3.0,3.0,1,0,0,104,0,225,0,0,3,2006,WD ,96900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2114.0,1.0,329,0,0,0,0,0,0,1,1,216.0,81.0,0.0,9632,90.0,11.481434797878858
609,534402140,20,RL,75.19245283018869,11000,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,3,3,CBlock,3.0,3.0,2.0,BLQ,740.0,Rec,230.0,184.0,1154.0,GasA,5,1,SBrkr,1154,0,0,1154,0.0,0.0,1,1,3,1,3,6,7,1,1.0,Attchd,1966.0,RFn,2.0,480.0,3.0,3.0,3,0,58,0,0,0,0,0,11,2009,WD ,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2308.0,2.0,58,0,0,0,0,0,1,1,1,960.0,135.0,1.0,6924,162.0,11.944707881395766
1990,902300020,70,RM,62.802547770700635,10337,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3.0,3.0,1.0,Unf,0.0,Unf,0.0,725.0,725.0,GasA,5,0,SBrkr,909,863,0,1772,0.0,0.0,2,1,3,1,4,7,7,0,0.0,Detchd,1992.0,Unf,2.0,816.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2007,WD ,184900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2497.0,3.0,0,0,0,0,0,0,0,1,1,1632.0,384.0,0.0,12404,324.0,12.127570417375216
1053,528104050,20,RL,114.0,14803,Pave,1,4,4,3,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,5,3,PConc,5.0,3.0,3.0,GLQ,1636.0,Unf,0.0,442.0,2078.0,GasA,5,1,SBrkr,2084,0,0,2084,1.0,0.0,2,0,2,1,5,7,7,1,4.0,Attchd,2007.0,Fin,3.0,1220.0,3.0,3.0,3,188,45,0,0,0,0,0,6,2008,New,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4162.0,3.0,233,1,1,0,0,0,1,1,1,3660.0,1250.0,4.0,14588,135.0,12.86099861326992
2877,910207110,30,RM,50.0,8765,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,ALQ,285.0,Unf,0.0,666.0,951.0,GasA,5,0,SBrkr,951,0,0,951,0.0,0.0,1,0,2,1,3,6,7,0,0.0,Detchd,1936.0,Unf,1.0,327.0,3.0,3.0,3,0,28,0,0,0,0,0,4,2006,WD ,106500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1902.0,1.0,28,0,0,0,0,0,0,1,1,327.0,108.0,0.0,5706,162.0,11.575900264131617
497,528327070,60,RL,106.0,12720,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,4,3,PConc,4.0,3.0,2.0,GLQ,1173.0,Unf,0.0,282.0,1455.0,GasA,5,1,SBrkr,1466,1221,0,2687,1.0,0.0,2,1,4,1,4,10,7,2,3.0,BuiltIn,2000.0,RFn,3.0,810.0,3.0,3.0,3,252,30,0,0,0,0,0,9,2009,WD ,327000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4142.0,4.0,282,0,0,0,0,0,1,1,1,2430.0,512.0,6.0,26870,135.0,12.697715449879391
514,528441090,20,RL,85.0,11128,Pave,1,4,4,3,PosN,PosN,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,5,3,PConc,5.0,3.0,4.0,GLQ,2158.0,Unf,0.0,300.0,2458.0,GasA,5,1,SBrkr,2490,0,0,2490,1.0,0.0,2,0,2,1,5,9,7,2,4.0,Attchd,2005.0,Fin,3.0,795.0,3.0,3.0,3,70,226,0,0,0,0,0,10,2009,WD ,468000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4948.0,3.0,296,1,1,0,0,0,1,1,1,2385.0,1125.0,8.0,22410,135.0,13.056223574899784
759,903481120,50,RM,60.0,5160,Pave,1,4,4,3,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3.0,3.0,1.0,Unf,0.0,Unf,0.0,1204.0,1204.0,GasA,3,1,FuseA,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,7,0,0.0,Detchd,1927.0,Unf,1.0,384.0,2.0,3.0,3,0,0,148,0,0,0,0,8,2009,WD ,135000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870.0,1.0,148,0,0,0,0,0,0,1,1,384.0,162.0,0.0,6664,108.0,11.813030057420567
2474,531375070,20,RL,63.0,13072,Pave,1,4,4,3,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,1141.0,1141.0,GasA,5,1,SBrkr,1141,0,0,1141,0.0,0.0,1,1,3,1,3,6,7,0,0.0,Detchd,2005.0,Unf,2.0,484.0,3.0,3.0,3,0,0,0,0,0,0,0,3,2006,WD ,142500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2282.0,2.0,0,0,0,1,0,0,0,1,1,968.0,288.0,0.0,6846,135.0,11.867097278690842
1193,534201240,60,RL,73.0,8814,Pave,1,4,4,3,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,LwQ,732.0,Unf,0.0,0.0,732.0,GasA,5,1,SBrkr,732,732,0,1464,0.0,0.0,1,1,4,1,3,7,7,0,0.0,Attchd,1968.0,Unf,2.0,470.0,3.0,3.0,3,0,40,0,0,0,0,0,6,2008,WD ,141000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2196.0,2.0,40,0,0,1,0,0,0,1,1,940.0,135.0,0.0,10248,162.0,11.856515169360305
1415,905477050,190,RL,70.0,7000,Pave,1,4,4,3,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,4.0,GLQ,969.0,Unf,0.0,148.0,1117.0,GasA,3,1,SBrkr,820,527,0,1347,1.0,0.0,1,0,3,1,3,5,7,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,1,85,0,148,0,0,0,0,1,2008,WD ,107500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2464.0,2.0,233,0,0,0,0,0,0,0,1,0.0,180.0,0.0,6735,0.0,11.585246126549855
2048,904302010,190,RL,59.0,4484,Pave,2,4,4,3,Norm,Norm,2fmCon,1.5Fin,5,6,1942,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,ALQ,485.0,Unf,0.0,187.0,672.0,GasA,3,0,SBrkr,778,504,0,1282,1.0,0.0,1,0,2,1,3,4,7,0,0.0,Detchd,1942.0,Unf,1.0,240.0,3.0,3.0,3,0,88,0,0,0,0,0,7,2007,WD ,108500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1954.0,2.0,88,0,0,0,0,0,0,1,1,240.0,135.0,0.0,5128,162.0,11.594505451962652
2483,531452210,60,RL,70.49333333333334,9019,Pave,2,4,4,3,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,ALQ,274.0,Unf,0.0,362.0,636.0,GasA,5,1,SBrkr,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,7,0,0.0,Attchd,1994.0,Fin,2.0,472.0,3.0,3.0,3,0,40,0,0,0,0,0,7,2006,WD ,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1956.0,3.0,40,0,0,1,0,0,0,1,1,944.0,288.0,0.0,7920,135.0,11.918390573078392
2883,911225110,50,C (all),60.0,8520,Grvl,1,3,4,3,Norm,Norm,1Fam,1.5Fin,3,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,2.0,2.0,1.0,Unf,0.0,Unf,0.0,216.0,216.0,GasA,2,0,SBrkr,576,360,0,936,0.0,0.0,1,0,2,1,3,6,7,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,4,2006,WD ,78000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1152.0,1.0,0,0,0,0,0,0,0,0,1,0.0,54.0,0.0,5616,0.0,11.26446410567173
1111,528427010,20,RL,92.0,11932,Pave,1,4,4,3,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,1580.0,1580.0,GasA,5,1,SBrkr,1580,0,0,1580,0.0,0.0,2,0,3,1,4,7,7,0,0.0,Attchd,2008.0,RFn,3.0,830.0,3.0,3.0,3,0,24,0,0,0,0,0,6,2008,ConLD,235128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3160.0,2.0,24,0,0,1,0,0,0,1,1,2490.0,512.0,0.0,11060,135.0,12.367885325692589
2072,905301050,20,RL,92.5,115149,Pave,3,1,4,1,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,3,3,CBlock,4.0,3.0,4.0,GLQ,1219.0,Unf,0.0,424.0,1643.0,GasA,3,1,SBrkr,1824,0,0,1824,1.0,0.0,2,0,2,1,4,5,7,2,3.0,Attchd,1971.0,Unf,2.0,739.0,3.0,3.0,3,380,48,0,0,0,0,0,6,2007,WD ,302000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3467.0,3.0,428,0,0,0,0,0,1,1,1,1478.0,336.0,6.0,9120,135.0,12.618182296357007
1450,907202240,20,RL,40.0,14330,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,Rec,88.0,ALQ,596.0,180.0,864.0,GasA,3,1,SBrkr,1558,0,0,1558,1.0,0.0,2,0,2,1,3,5,5,0,0.0,Attchd,1975.0,Fin,2.0,440.0,3.0,3.0,3,140,0,239,0,227,0,0,8,2008,WD ,163000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2422.0,3.0,606,0,0,0,0,0,0,1,1,880.0,135.0,0.0,7790,162.0,12.0015054797889
274,908102060,30,RL,67.0,8777,Pave,1,4,4,2,Feedr,Norm,1Fam,1Story,3,6,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,GasA,3,0,SBrkr,640,0,0,640,0.0,0.0,1,0,2,1,3,5,6,0,0.0,Detchd,1945.0,Unf,1.0,240.0,3.0,3.0,1,0,0,0,0,0,0,0,4,2010,ConLD,84900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640.0,1.0,0,0,0,1,0,0,0,1,0,240.0,0.0,0.0,3200,0.0,11.349229372299439
413,527454050,160,RL,24.0,2308,Pave,1,4,4,3,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3.0,3.0,1.0,ALQ,257.0,Rec,495.0,103.0,855.0,GasA,3,1,SBrkr,855,467,0,1322,0.0,1.0,2,1,3,1,3,6,7,1,2.0,Attchd,1974.0,Unf,2.0,440.0,3.0,3.0,3,260,0,0,0,0,0,0,6,2009,WD ,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2177.0,4.0,260,0,0,0,0,0,1,1,1,880.0,162.0,2.0,7932,135.0,11.898187865760873
751,903429080,70,RM,50.0,2500,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,3.0,3.0,1.0,ALQ,299.0,Unf,0.0,611.0,910.0,GasA,5,1,SBrkr,916,910,0,1826,1.0,0.0,1,1,4,1,5,7,5,1,4.0,Attchd,1915.0,Unf,1.0,164.0,2.0,2.0,3,0,0,0,0,0,0,0,6,2009,WD ,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2736.0,3.0,0,0,0,0,0,0,1,1,1,164.0,420.0,4.0,12782,144.0,11.951180395901384
2897,916403020,20,RL,50.0,8049,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,4.0,3.0,1.0,ALQ,1053.0,Unf,0.0,256.0,1309.0,GasA,3,1,SBrkr,1339,0,0,1339,1.0,0.0,2,0,2,1,3,6,7,1,3.0,Attchd,1990.0,Fin,2.0,484.0,4.0,4.0,3,0,58,0,0,90,0,0,7,2006,WD ,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2648.0,3.0,148,0,0,0,0,0,1,1,1,968.0,252.0,3.0,8034,180.0,12.100712129872347
207,903454060,190,RM,70.0,5600,Pave,1,4,4,3,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,2,2,Slab,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,GasA,2,0,SBrkr,372,720,0,1092,0.0,0.0,2,0,3,2,2,7,4,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,3500,7,2010,WD ,55000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1092.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7644,0.0,10.915088464214607
2269,916455110,80,RL,73.0,9590,Pave,2,4,4,3,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,4,3,PConc,5.0,3.0,3.0,GLQ,786.0,Unf,0.0,82.0,868.0,GasA,5,1,SBrkr,1146,0,0,1146,1.0,0.0,2,0,3,1,4,6,7,1,4.0,Attchd,2003.0,Fin,2.0,438.0,3.0,3.0,3,160,22,0,0,0,0,0,5,2007,WD ,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014.0,3.0,182,0,0,0,0,0,1,1,1,876.0,560.0,4.0,6876,135.0,12.141534124392603
891,908152100,80,RL,72.0,7200,Pave,1,4,4,3,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,3,3,CBlock,3.0,3.0,3.0,ALQ,631.0,Unf,0.0,410.0,1041.0,GasA,5,1,SBrkr,1125,0,0,1125,1.0,0.0,1,0,3,1,3,6,7,1,2.0,Detchd,1977.0,Unf,1.0,352.0,3.0,3.0,3,296,0,0,0,0,0,0,10,2009,WD ,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2166.0,2.0,296,0,0,0,0,0,1,1,1,352.0,162.0,2.0,6750,162.0,11.736069016284437
2863,909280030,50,RL,86.0,11500,Pave,2,4,4,3,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4.0,3.0,1.0,Rec,223.0,Unf,0.0,794.0,1017.0,GasA,4,1,SBrkr,1020,1037,0,2057,0.0,0.0,1,1,3,1,4,6,7,1,4.0,Attchd,1936.0,Fin,1.0,180.0,2.0,3.0,3,0,0,0,0,322,0,0,6,2006,WD ,250000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3074.0,2.0,322,0,0,0,0,0,1,1,1,180.0,448.0,4.0,12342,189.0,12.429216196844383
1298,902134100,30,RM,60.0,6756,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,6,1910,1950,Mansard,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,4.0,1.0,Unf,0.0,Unf,0.0,481.0,481.0,GasA,3,0,FuseA,899,0,0,899,0.0,0.0,1,0,2,1,3,5,7,0,0.0,Detchd,1930.0,Unf,1.0,200.0,2.0,3.0,2,0,0,96,0,0,0,0,9,2008,WD ,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1380.0,1.0,96,0,0,0,0,0,0,1,1,200.0,135.0,0.0,4495,216.0,11.26446410567173
1292,902109080,190,RM,63.0,11426,Pave,1,4,4,3,Norm,Norm,2fmCon,1.5Fin,4,6,1910,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3.0,3.0,1.0,Unf,0.0,Unf,0.0,828.0,828.0,GasA,4,1,FuseA,828,658,108,1594,0.0,0.0,2,0,3,2,3,9,7,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,1,0,172,109,0,0,0,0,6,2008,WD ,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2314.0,2.0,281,0,0,0,0,0,0,0,1,0.0,108.0,0.0,14346,0.0,11.678439903447801
1687,528102100,20,RL,93.0,12030,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,5,3,PConc,5.0,3.0,1.0,Unf,0.0,Unf,0.0,1694.0,1694.0,GasA,5,1,SBrkr,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,7,0,0.0,Attchd,2007.0,Fin,3.0,818.0,3.0,3.0,3,168,228,0,0,0,0,0,12,2007,New,318000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3388.0,2.0,396,0,0,0,0,0,0,1,1,2454.0,800.0,0.0,11858,135.0,12.669806661762314
2749,906223180,60,RL,80.0,9554,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4.0,3.0,1.0,GLQ,380.0,Unf,0.0,397.0,777.0,GasA,5,1,SBrkr,1065,846,0,1911,0.0,0.0,2,1,3,1,4,8,7,1,3.0,Attchd,1993.0,RFn,2.0,471.0,3.0,3.0,3,182,81,0,0,0,0,0,9,2006,WD ,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2688.0,3.0,263,0,0,0,0,0,1,1,1,942.0,512.0,3.0,15288,135.0,12.2783933071098
2875,910203100,30,RM,61.0,8534,Pave,1,1,4,3,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2.0,3.0,1.0,Unf,0.0,Unf,0.0,432.0,432.0,GasA,3,0,FuseA,672,0,0,672,0.0,0.0,1,0,2,1,3,4,6,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,1,0,0,112,0,0,0,0,6,2006,WD ,72000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1104.0,1.0,112,0,0,0,0,0,0,0,1,0.0,72.0,0.0,2688,0.0,11.184421397998193
